player_id,short_name,value_eur,age,club_name,nationality_name
251516,O. Ashley,325000,22,Colchester United,England
183336,P. Helland,600000,31,Lillestrøm,Norway
230431,Sidney Pessinho,9000000,29,Internacional,Brazil
173474,Z. Junuzović,3500000,33,Salzburg,Austria
245741,J. Lindstrøm,12500000,21,Eintracht Frankfurt,Denmark
241771,A. Nwakaeme,14000000,32,Trabzonspor,Nigeria
246979,Elliot Simões,1200000,21,Nancy,Angola
227772,G. Giménez,2500000,30,Chicago Fire,Paraguay
260103,J. Singh,250000,20,Brøndby,Denmark
214948,S. Schonlau,2400000,27,Hamburger SV,Germany
213634,M. Bonne,1100000,25,Ipswich Town,Zimbabwe
241436,C. Bassey,2500000,21,Rangers,Nigeria
230801,A. Hazazi,875000,27,Al Ittifaq,Saudi Arabia
269799,L. Espejo,600000,20,Defensa y Justicia,Argentina
198519,C. Aasbak,650000,28,Kristiansund,Norway
244140,A. Bakir,950000,20,MSV Duisburg,Germany
251806,Q. Timber,3800000,20,FC Utrecht,Netherlands
205393,J. Baldwin,500000,28,Ross County,England
208224,P. Mantalos,10000000,30,AEK Athens,Greece
220965,A. Tahiri,1200000,26,SC Heerenveen,Morocco
266200,S. Major,900000,19,Admira,Hungary
225028,N. Radoja,5500000,28,Levante,Serbia
231521,E. Palacios,21500000,22,Bayer 04 Leverkusen,Argentina
262811,D. Giafer,675000,20,Dinamo Bucureşti,Romania
238273,J. Marković,1900000,20,Universitatea Craiova,Romania
268095,R. Shein,1400000,18,FC Utrecht,Estonia
216736,Wang Shangyuan,850000,28,Henan Jianye,China PR
267864,B. Zimmermann,725000,19,Rapid Vienna,Austria
241506,K. Guessoum,1800000,22,Nîmes,France
190620,D. Andrew,625000,30,Fleetwood Town,England
205015,J. Grimmer,650000,27,Wycombe Wanderers,Scotland
263361,G. Satsias,1000000,19,APOEL,Cyprus
228795,M. Abu Shararah,220000,30,Dhamk,Saudi Arabia
223402,E. Taşdemir,1400000,25,Giresunspor,Turkey
208920,N. Aké,16500000,26,Manchester City,Netherlands
236467,F. Götze,2500000,23,Kaiserslautern,Germany
269731,S. Nsimba,325000,26,Laval,France
253278,E. Martínez,2000000,23,Querétaro,Uruguay
259280,R. Priso,725000,18,Toronto,Canada
251524,A. Konaté,800000,20,Nottingham Forest,France
240867,A. Alese,1700000,21,Sunderland,England
232195,J. Ríos,1600000,29,Deportes Tolima,Colombia
134779,J. Briand,1000000,35,Bordeaux,France
225711,A. Diallo,16500000,25,Paris Saint Germain,Senegal
236020,C. González Tassano,1600000,24,Santa Clara,Uruguay
262744,M. Bouldini,1600000,25,Fuenlabrada,Morocco
256418,F. Jørgensen,1100000,19,Odd,Norway
239779,D. Kurminowski,1300000,22,AGF,Poland
233642,A. Laïdouni,5500000,25,Ferencváros,Tunisia
236582,M. Raynov,500000,30,Argeş,Bulgaria
202966,Choi Bo Kyung,80000,34,Jeonbuk Motors,Korea Republic
212228,I. Toney,13500000,25,Brentford,England
235815,S. Sidler,1100000,22,Luzern,Switzerland
262498,Álex Petxa,1400000,24,Athletic Club,Spain
207920,E. Durm,2100000,29,Eintracht Frankfurt,Germany
201049,L. Tonelli,2100000,31,Empoli,Italy
227655,M. Dugandžić,1300000,27,CFR Cluj,Croatia
237257,J. Yueill,2400000,24,SJ Earthquakes,United States
266610,J. Orozco,170000,17,Real Salt Lake,United States
248879,K. Holzweiler,500000,27,Rot-Weiss Essen,Germany
245740,C. Ortiz,425000,34,Metropolitanos,Venezuela
260341,B. Holmes,250000,19,Blackpool,England
188586,J. Flum,200000,33,Freiburg II,Germany
202492,J. Lindner,400000,31,Varberg BoIS,Sweden
265794,S. Rebagliati,650000,25,Ayacucho,Peru
243015,L. Romo,13500000,26,Monterrey,Mexico
209769,B. Başaçıkoğlu,1100000,26,Heracles Almelo,Turkey
230236,Leonardo Freijão,575000,25,Ceará,Brazil
230289,Santi da Bruma,2600000,25,Bahia,Brazil
193440,N. Viergever,2000000,32,FC Utrecht,Netherlands
259419,T. Nakai,1000000,17,Real Madrid,Japan
245992,B. Gilmour,5000000,20,Norwich City,Scotland
245540,S. Svarnas,1900000,23,AEK Athens,Greece
237537,V. Kostevych,925000,28,Dynamo Kyiv,Ukraine
207622,M. Bjørnbak,1000000,30,Molde,Norway
190494,D. Opare,875000,31,RFC Seraing,Ghana
252592,A. Bakhat,450000,21,Kaiserslautern,Germany
251787,M. Kocić,350000,31,Chindia Târgovişte,Slovenia
235456,J. Bellegarde,8500000,24,Strasbourg,France
209610,J. Vázquez,925000,33,Tijuana,Mexico
225533,C. Bedia,1600000,25,Servette,Côte d'Ivoire
230027,Leandro Silva,1700000,27,Arouca,Portugal
251990,Luquinha,3500000,20,Portimonense,Brazil
260983,J. Casas Jr.,130000,18,Chicago Fire,United States
218633,F. Piasecki,1100000,26,Śląsk Wrocław,Poland
265614,C. Obando,550000,26,Mushuc Runa,Ecuador
222397,M. Risso,275000,34,Nacional,Uruguay
235983,Álex Pozo,4500000,22,Almería,Spain
242516,C. Gakpo,39500000,22,PSV,Netherlands
230432,Dagoberto Esteiro,3400000,25,São Paulo,Brazil
268723,A. Doumbouya,325000,18,Djurgården,Guinea
220697,J. Maddison,50500000,25,Leicester City,England
267845,M. Cudjoe,250000,17,Dundee United,Ghana
243354,P. Sander,1300000,23,Holstein Kiel,Germany
217605,L. Lerager,1900000,28,København,Denmark
246675,E. Borja,625000,27,Atlético Tucumán,Paraguay
232540,R. Takahashi,625000,27,Shonan Bellmare,Japan
161636,N. Ortigoza,375000,36,San Lorenzo,Paraguay
265802,F. Paschke,325000,17,Hamburger SV,Germany
248572,Pedro Brazão,1400000,18,Famalicão,Portugal
229167,M. Rashica,9500000,25,Norwich City,Kosovo
254138,M. Mata,550000,21,Sligo Rovers,New Zealand
258889,Nathan,2900000,19,Boavista,Brazil
247459,S. Nealis,1200000,24,New York RB,United States
230205,Nosberto Vila,1400000,25,São Paulo,Brazil
264783,S. Tinubu,180000,16,Stevenage,England
234671,J. Odgaard,2700000,22,RKC Waalwijk,Denmark
256281,K. Fischer,1500000,20,Nürnberg,Germany
258731,Nélson da Luz,925000,23,Vitória SC,Angola
189461,J. Wilshere,3000000,29,AGF,England
165526,G. Paletta,375000,35,Monza,Italy
238278,M. Koszta,900000,24,Ulsan,Hungary
221980,Cheng Changcheng,120000,30,Changchun Yatai,China PR
255776,J. Kałuziński,575000,18,Lechia Gdańsk,Poland
226170,E. Amor,2500000,27,Colo-Colo,Argentina
205461,M. Wegner,250000,33,VfB Oldenburg,Germany
234148,W. Janssens,875000,26,Sint-Truiden,Belgium
259225,J. Harlock,525000,19,Blackburn Rovers,England
248723,C. Malley,210000,22,Rochdale,England
244204,N. Katić,1900000,25,Zürich,Croatia
260011,H. Al Sayyaf,160000,20,Al Ittifaq,Saudi Arabia
263506,K. Custovic,450000,21,Vejle,Sweden
242419,B. Njie,800000,23,Haugesund,Norway
248371,Z. Duncan,900000,22,Perth Glory,Australia
250833,A. Mboko,425000,23,Academica Clinceni,Belgium
233840,E. Kouassi,1500000,23,Arouca,Côte d'Ivoire
252025,K. Koindredi,2400000,19,Valencia,France
264201,A. Kadri,2700000,22,Kortrijk,Algeria
241010,M. Ortíz,800000,27,Atlético Tucumán,Argentina
230020,P. Lees-Melou,5500000,29,Brest,France
212778,Kwon Kyung Won,2000000,29,Gamba Osaka,Korea Republic
235269,S. Balaure,700000,26,Hermannstadt,Romania
235002,L. Rosić,1500000,28,Moreirense,Serbia
231674,C. Coll,220000,29,Derry City,Republic of Ireland
264721,H. Hore,240000,21,Brisbane Roar,Australia
266606,D. Eid,850000,22,Norrköping,Norway
231567,B. Jairu,120000,30,East Bengal,India
199652,D. Praet,14000000,28,Leicester City,Belgium
205139,P. Barrett,475000,27,St Patrick's,Republic of Ireland
267974,M. Meerdink,575000,17,AZ,Netherlands
257195,S. Muratore,1100000,23,Tondela,Italy
267443,Jang Jae Woong,130000,20,Suwon,Korea Republic
260942,D. Fofana,2400000,19,Molde,Côte d'Ivoire
248306,A. Khan,100000,33,Hyderabad,India
258092,D. Huisman,1800000,18,Vitesse,Netherlands
258725,A. Çankaya,1200000,24,Ankaragücü,Turkey
229862,Edu Expósito,15000000,24,SD Eibar,Spain
262880,R. Onyedika,6500000,21,Club Brugge,Nigeria
268898,Víctor Olmo,1300000,20,Málaga,Spain
258184,Y. Möker,850000,22,Zwickau,Germany
244818,H. Bellman,525000,22,Östersunds FK,Sweden
243788,A. Mucolli,1600000,21,Vejle,Albania
266408,D. Murugesapillai,230000,17,Lillestrøm,Norway
245992,B. Gilmour,5000000,20,Norwich City,Scotland
169705,R. Bertrand,2100000,32,Leicester City,England
256666,Y. Mosquera,1400000,21,Wolverhampton Wanderers,Colombia
239631,D. Loader,3600000,21,Porto,England
256620,L. Gibbs,300000,18,Norwich City,England
265775,A. Karademir,625000,17,Konyaspor,Turkey
230912,P. Ghiglione,1900000,24,Genoa,Italy
207858,D. Dwyer,500000,31,Atlanta United,United States
253551,F. Pacheco,1400000,22,Sporting Cristal,Peru
238683,A. Sicker,1400000,24,Sandhausen,Germany
202975,Cho Ji Hun,325000,31,Seoul,Korea Republic
251213,C. Vega,2200000,27,Colón,Argentina
263444,N. Bischof,775000,18,Rheindorf Altach,Austria
198469,D. Zambra,70000,32,Longford Town,Republic of Ireland
203398,D. Williams,1000000,29,DC United,Republic of Ireland
267475,D. Lütke-Frie,525000,18,Borussia Dortmund II,Germany
200278,S. García,1000000,32,Unión La Calera,Argentina
207646,P. Sweeney,525000,26,Exeter City,Republic of Ireland
265708,G. Colmenárez,1000000,20,Hermanos Colmenares,Venezuela
217242,Y. Kubo,1300000,27,Cincinnati,Japan
255591,K. Nakayama,1100000,24,Shimizu S-Pulse,Japan
251554,K. Phillips,1100000,22,Morecambe,England
235755,A. Trusty,2300000,23,Birmingham City,United States
251517,J. Gvardiol,35500000,19,RB Leipzig,Croatia
224798,R. Gall,350000,27,Malmö FF,United States
253739,Wen Da,110000,22,Wuhan Zall,China PR
176346,Choi Chul Soon,325000,35,Jeonbuk Motors,Korea Republic
253878,E. Fereira,2200000,21,Casa Pia,Venezuela
183819,R. Feltscher,425000,31,MSV Duisburg,Venezuela
263132,C. Keles,950000,19,Austria Wien,Austria
266888,T. Igarashi,300000,18,Kawasaki Frontale,Japan
239090,P. Wiesinger,2000000,27,LASK Linz,Austria
183569,E. Choupo-Moting,3600000,33,FC Bayern München,Cameroon
242390,Tomás Reymão,1200000,22,Boavista,Portugal
190549,M. Henriksen,2100000,28,Rosenborg,Norway
224524,E. Burgos,1000000,30,Málaga,Argentina
267611,M. Ebiowei,1700000,18,Crystal Palace,England
212456,A. Hurtado,1400000,34,Pachuca,Colombia
260269,M. Monzeglio,1700000,19,Nacional,Uruguay
219669,D. Cabezas,1600000,29,Independiente del Valle,Ecuador
207599,M. Keane,16500000,28,Everton,England
253181,A. Tosin,2700000,23,Zürich,Benin
216134,K. Pallesen,875000,31,AaB,Denmark
220513,F. Ricci,2400000,28,Reggina,Italy
251079,M. Szczepański,725000,24,Warta Poznań,Poland
255082,A. Albu,1100000,27,Rapid Bucuresti,Romania
266634,M. Obedeanu,500000,21,Botoşani,Romania
210548,L. Capezzi,825000,26,Salernitana,Italy
205425,Luís Leal,425000,35,Guabirá,São Tomé e Príncipe
253875,L. Colmenarez,170000,33,Metropolitanos,Venezuela
219268,L. Pavez Contreras,140000,34,Unión Española,Chile
222224,P. Anton,1300000,30,Ponferradina,Romania
230427,Elildo Petri,6000000,25,Palmeiras,Brazil
194958,A. Mooy,10000000,30,Shanghai SIPG,Australia
234624,B. Dibassy,1300000,31,Minnesota United,Mali
237714,D. Ingham,425000,22,Newcastle Jets,New Zealand
192546,E. Stevens,2000000,30,Sheffield United,Republic of Ireland
241933,Monchu,5000000,21,Real Valladolid,Spain
237544,L. Vido,1900000,25,Palermo,Italy
265514,J. James,600000,16,Birmingham City,Wales
252459,A. Ratajczyk,575000,19,Zagłębie Lubin,Poland
244476,C. Vidal,2000000,22,Ajaccio,France
198904,G. Hanley,3500000,30,Norwich City,Scotland
234282,L. Samson,625000,25,Hallescher FC,Germany
242109,T. Mourdoukoutas,525000,22,Western Sydney Wanderers,Australia
253440,A. Yahya,600000,20,Al Ahli Jeddah,Saudi Arabia
241569,D. Martínez,7000000,24,River Plate,Paraguay
233656,A. Brody,525000,26,Real Salt Lake,United States
242487,Bruno Reis,900000,21,Portimonense,Portugal
183422,J. Howson,800000,33,Middlesbrough,England
216199,P. Mainka,3100000,26,Heidenheim,Germany
235554,I. Sacko,625000,23,Nice,France
262340,M. Tol,850000,24,SC Cambuur,Netherlands
260549,B. Caicedo,825000,21,Universidad Católica,Ecuador
225533,C. Bedia,1600000,25,Servette,Côte d'Ivoire
212883,D. Amartey,7500000,26,Leicester City,Ghana
189280,A. Westwood,5000000,31,Burnley,England
247278,A. Gutman,1600000,24,Atlanta United,United States
272785,C. Mawissa Elebi,725000,17,Toulouse,France
211917,S. Braun-Schumacher,275000,33,Freiburg II,Germany
259215,F. Mendy,1500000,21,Amiens SC,Senegal
194138,A. Gray,2300000,30,Queens Park Rangers,Jamaica
269940,X. Blomme,475000,20,Go Ahead Eagles,Belgium
234261,M. Platt,575000,23,Barrow,England
229593,M. Pjaca,6500000,26,Torino,Croatia
262717,A. Trică-Balaci,350000,16,Universitatea Craiova,Romania
269753,S. Braem,1100000,23,Zulte-Waregem,Belgium
270717,Abraham,750000,20,Villarreal II,Spain
255532,I. Nuhu,1400000,19,AS Eupen,Ghana
266126,Murilo,300000,25,HJK,Brazil
201535,R. Varane,51000000,28,Manchester United,France
189288,G. Angella,575000,33,Perugia,Italy
259285,J. Hannah,110000,18,Middlesbrough,England
235055,F. Stojković,2800000,28,Rapid Vienna,Montenegro
226419,F. Sambueza,1000000,33,Junior,Argentina
229019,A. Engin,800000,24,Kasımpaşa,Turkey
238511,T. Basila,1200000,22,Nancy,France
221443,S. Mensiro,275000,32,Östersunds FK,Ghana
187013,O. Alanís,900000,32,Mazatlán,Mexico
227055,Gelson Martins,11500000,26,Monaco,Portugal
267423,L. Al Johani,240000,21,Al Fateh,Saudi Arabia
263633,O. Dasa,1500000,22,Arouca,Israel
192074,Cristóbal,170000,37,Fuenlabrada,Spain
240942,Fabio González,2300000,24,Las Palmas,Spain
251342,B. Pichler,2000000,23,Holstein Kiel,Austria
233780,A. Maldonado,2200000,23,Banfield,Argentina
243154,A. Benedyczak,1700000,20,Parma,Poland
234112,Dodô,12000000,22,Shakhtar Donetsk,Brazil
221605,A. Jeremejeff,1900000,28,Häcken,Sweden
230529,Benjamin Meseira,4200000,25,Athletico PR,Brazil
267405,J. Hoffmann,300000,17,Dynamo Dresden,Germany
198150,Guerrero,1400000,30,UD Ibiza,Spain
235315,V. Gheorghe,1600000,24,FCSB,Romania
231139,J. Fitzwater,1300000,23,Livingston,England
227806,D. Barlaser,2100000,24,Rotherham United,England
193716,D. Wilson,1000000,29,Colorado Rapids,Scotland
240922,Dani Escriche,2100000,23,Huesca,Spain
256949,A. Grønbæk,2200000,20,AGF,Denmark
264310,N. Makhubela,625000,27,Orlando Pirates,South Africa
239491,J. Álvarez,3300000,26,Colón,Argentina
254877,D. Tono,1600000,22,Kawasaki Frontale,Japan
204731,Joãozinho,1600000,32,Estoril,Portugal
221605,A. Jeremejeff,1300000,27,Häcken,Sweden
237718,S. Ambri,1100000,23,Sochaux,Guinea Bissau
225073,J. Álvez,775000,33,Unión Santa Fe,Uruguay
213377,H. Al Hazaa,575000,30,Al Ittifaq,Saudi Arabia
239179,Z. Arsenić,900000,27,Raków Częstochowa,Croatia
204923,M. Sabitzer,25500000,28,FC Bayern München,Austria
199750,R. Hassan,475000,30,SønderjyskE,Nigeria
223629,S. Al Jaman,1100000,27,Abha,Saudi Arabia
190640,V. Pálsson,2000000,30,Schalke 04,Iceland
241842,B. Johnson,5000000,21,West Ham United,England
267625,D. Zalazar,1300000,19,Argentinos Juniors,Argentina
237712,V. Castellanos,16000000,23,Girona,Argentina
167841,C. Maguire,575000,32,Lincoln City,Scotland
189518,M. Doležal,1000000,31,Zagłębie Lubin,Czech Republic
226130,F. Miguel,2100000,24,Huesca,France
190058,D. Sorgić,725000,31,Luzern,Serbia
227851,Li Shuai,600000,28,Meizhou Hakka,China PR
239357,C. Gebauer,1300000,27,Ingolstadt,Austria
265596,S. Gale,170000,16,Gillingham,England
216860,V. Černý,2300000,23,FC Twente,Czech Republic
262310,M. Gómez,850000,19,Olimpia,Paraguay
262042,M. Estève,4800000,20,Montpellier,France
232755,J. Dasilva,2200000,24,Bristol City,England
207562,S. Andersson,1800000,30,FC Köln,Sweden
238126,Guridi,3600000,26,Real Sociedad,Spain
252018,K. Piątkowski,3900000,22,Salzburg,Poland
205431,N. Füllkrug,6000000,28,Werder Bremen,Germany
220075,M. Kanno,2900000,27,Al Hilal,Saudi Arabia
196889,S. Verdi,4300000,28,Salernitana,Italy
208638,Rober Correa,1400000,28,SD Eibar,Spain
241829,Lucas Cunha,3000000,24,Gil Vicente,Brazil
229658,C. Dájome,1900000,28,Vancouver Whitecaps,Colombia
255827,R. Veselinović,1800000,22,Vancouver Whitecaps,Serbia
224280,K. Qose,1200000,27,Viktoria Plzeň,Albania
250766,K. Imeri,2500000,21,Servette,Switzerland
235817,A. Gutiérrez,2700000,23,Deportivo Cali,Colombia
200357,V. Savić,575000,31,APOEL,Serbia
205069,Juan Bernat,19000000,28,Paris Saint Germain,Spain
250763,E. Engelhardt,675000,24,Osnabrück,Germany
239929,I. Petryak,1400000,28,Shakhtar Donetsk,Ukraine
240262,J. Brimmer,1900000,24,Melbourne Victory,Australia
239175,J. Eskesen,675000,22,Haugesund,Denmark
269184,J. Mwanga,1600000,19,Bordeaux,France
236859,H. Mancilla,850000,30,Sarmiento,Colombia
270338,Vilarrasa,850000,22,Huesca,Spain
258227,C. Montes,1400000,20,Universidad Católica,Chile
165441,J. Taylor,100000,34,Barrow,England
254048,F. Waller,3200000,24,Atlético San Luis,Uruguay
240963,J. García,2400000,28,Newell's Old Boys,Argentina
228707,Diego Alende,1600000,24,FC Andorra,Spain
207624,K. Omeruo,2000000,27,Leganés,Nigeria
194958,A. Mooy,10000000,30,Shanghai SIPG,Australia
222240,Ji Xiang,1200000,31,Shandong Luneng,China PR
205393,J. Baldwin,500000,28,Ross County,England
210217,C. Chapman,575000,26,Brisbane Roar,Australia
186559,J. Butterfield,600000,31,St. Johnstone,England
259087,R. Tagir,1600000,18,İstanbul Başakşehir,Turkey
264119,A. Ingves,120000,19,Örebro,Sweden
259893,D. Hernández,1900000,22,Wanderers,Uruguay
202857,K. Bellarabi,14500000,31,Bayer 04 Leverkusen,Germany
236686,J. Kay,450000,24,Barrow,England
259917,D. Janevski,140000,28,Mjøndalen,Sweden
216790,C. Grant,1100000,26,Plymouth Argyle,England
209061,S. Hedlund,1900000,28,Brøndby,Sweden
237977,Kim Han Gil,425000,27,Sangju Sangmu,Korea Republic
172418,İ. Parlak,300000,35,Kayserispor,Turkey
262529,N. García,550000,20,Cerro Largo,Uruguay
228261,V. Moren,400000,31,HJK,Finland
228047,Cao Yongjing,400000,25,Beijing Guoan,China PR
267795,T. Silva,750000,19,San Lorenzo,Argentina
243698,L. Meisl,1100000,22,Ried,Austria
243845,P. Patterson,500000,20,Waterford United,Scotland
253669,A. Ali,325000,20,Goa,India
204346,Fede Vico,1100000,27,Leganés,Spain
267778,Leonardo Buta,625000,20,Udinese,Portugal
263703,H. Lawrence,1000000,19,AFC Wimbledon,England
270524,S. Sarbinowski,180000,18,Warta Poznań,Poland
256898,A. Pantea,1600000,18,FCSB,Romania
208153,L. Veldwijk,1600000,29,Suwon,South Africa
261459,J. Sesay,475000,18,Darmstadt 98,Germany
252063,D. Keane,150000,23,UCD,Republic of Ireland
267867,Wanya Marçal,575000,18,Leicester City,Portugal
226950,L. Armstrong,800000,24,Harrogate Town,England
225523,Lekue,4900000,29,Athletic Club,Spain
247009,V. Dragsnes,1100000,28,Lillestrøm,Norway
256476,M. Cho,5500000,18,Real Sociedad,France
228941,André Silva,44000000,25,RB Leipzig,Portugal
236209,D. Hume,775000,23,Portsmouth,England
223755,M. Ritter,1100000,27,Kaiserslautern,Germany
209401,D. Anderson,825000,27,Oxford United,Suriname
210004,B. Saller,1200000,29,Jahn Regensburg,Germany
264158,Diego Moreno,1200000,20,Osasuna,Spain
203979,M. Bakalorz,325000,31,MSV Duisburg,Germany
203796,F. Gutiérrez,1800000,30,Universidad Católica,Chile
227990,Josep Señé,1500000,30,Lugo,Spain
248317,M. Soosairaj,220000,26,ATK Mohun Bagan,India
215155,F. Zuqui,4100000,29,Estudiantes,Argentina
213519,B. Walker,475000,26,Port Vale,England
266206,N. Masevo,425000,19,Paris,France
221684,B. Sweat,625000,29,Sporting KC,United States
237749,D. Suga,1600000,22,Consadole Sapporo,Japan
238793,T. Jacobsen,850000,25,Elversberg,Germany
263190,M. Ouadah,425000,26,Dunkerque,France
263163,K. Autonne,2100000,21,Al Ain,United Arab Emirates
262994,B. McLean,160000,18,Burton Albion,England
172232,J. Toivio,350000,33,HJK,Finland
219862,M. Borja,7500000,29,River Plate,Colombia
215480,A. Boljević,925000,26,Standard Liège,Montenegro
266126,Murilo,700000,26,HJK,Brazil
267598,C. Tizón,1200000,25,Cerro Largo,Uruguay
263420,M. Ben Fredj,450000,22,Auxerre,Tunisia
248687,B. Cabango,3900000,21,Swansea City,Wales
267615,A. Sandoval,500000,20,Oriente Petrolero,Bolivia
234913,C. Fassnacht,7500000,28,Young Boys,Switzerland
244126,A. Odimayo,750000,22,Northampton Town,England
233705,J. Sørensen,2500000,23,Norwich City,Denmark
241115,R. Amaral,2300000,24,The Strongest,Uruguay
220475,A. Grassi,2700000,27,Empoli,Italy
217242,Y. Kubo,1300000,27,Cincinnati,Japan
259965,W. Antelo,1100000,20,Guabirá,Bolivia
199829,Timor,1200000,32,Huesca,Spain
264485,O. Ülgün,475000,23,Konyaspor,Turkey
215940,O. Lund,400000,31,AGF,Denmark
262180,V. Backman,450000,20,Kalmar,Sweden
255136,T. Beason,925000,24,SJ Earthquakes,United States
234978,R. East,325000,23,Bradford City,England
267569,L. Fernández,500000,19,Peñarol,Uruguay
266639,S. Lawton,190000,17,Crewe Alexandra,England
237604,A. Franco,3400000,24,Atlanta United,Argentina
236222,D. Rodney,350000,24,Rochdale,England
265592,G. Samaké,130000,24,DC United,Côte d'Ivoire
261956,Fang Hao,70000,21,Wuhan Zall,China PR
262652,L. Joseph,1300000,21,Metz,France
263404,A. Nankishi,750000,18,Werder Bremen,Germany
233630,H. Cuypers,4100000,25,Gent,Belgium
184144,N. Gaitán,1500000,33,Paços de Ferreira,Argentina
262299,Rubén Alves,900000,27,Racing Santander,Spain
262490,Koldo Obieta,775000,27,Amorebieta,Spain
253106,T. Rushesha,350000,18,Swansea City,Wales
236831,A. Seydel,1300000,26,Darmstadt 98,Germany
260443,S. Ibrahim,775000,18,Montreal Impact,Nigeria
245755,J. Yabur,800000,22,Metropolitanos,Colombia
236695,Luis Muñoz,2100000,24,Málaga,Spain
246321,D. Maeda,2900000,24,Celtic,Japan
268293,E. Camargo,700000,19,Deportivo Cali,Colombia
261425,I. Khan,110000,27,NorthEast United,India
234785,S. Oméonga,850000,25,Livingston,Belgium
260411,J. Greene,190000,18,DC United,United States
194945,R. Varga,800000,32,Sepsi,Hungary
134779,J. Briand,1000000,35,Bordeaux,France
266808,J. James,750000,20,San Lorenzo,Argentina
238074,R. James,49500000,21,Chelsea,England
204760,C. Taylor,5000000,28,Burnley,England
242282,B. Hosannah,700000,22,Wrexham,England
214639,Postigo,1500000,32,Levante,Spain
248265,R. Bheke,150000,31,Mumbai City,India
239540,E. Toal,825000,22,Derry City,Northern Ireland
244582,A. Paločević,1100000,27,Seoul,Serbia
265728,N. Funez,550000,20,Newell's Old Boys,Argentina
257617,F. Nyenetue,550000,20,Sandefjord,Norway
257330,W. Swan,450000,21,Mansfield Town,England
229631,Lazo,3600000,25,Almería,Spain
255171,W. Ibarrola,725000,25,Nacional Asunción,Paraguay
253898,J. Ramírez,800000,20,Deportivo Táchira,Venezuela
233978,Victor Bereitta,1600000,25,Atlético Mineiro,Brazil
221556,O. Mfulu,1200000,28,Las Palmas,Congo DR
241093,S. Oum Gouet,1800000,24,Mechelen,Cameroon
204979,I. Touray,575000,26,Salford City,Gambia
228211,E. Ramírez,1400000,24,Gimnasia La Plata,Argentina
260910,S. Shoretire,1500000,18,Manchester United,England
205693,S. Haller,31000000,28,Borussia Dortmund,Côte d'Ivoire
193631,C. Groß,925000,32,Werder Bremen,Germany
266341,B. Cuello,1100000,23,Defensa y Justicia,Argentina
265441,A. Drewe,220000,21,Queens Park Rangers,England
264696,K. Keïta,575000,21,Sivasspor,Côte d'Ivoire
187924,C. Grenier,5500000,30,Mallorca,France
247338,K. Tsukagawa,675000,26,Kawasaki Frontale,Japan
255373,B. Barticciotto,1300000,20,Universidad Católica,Chile
263668,A. Dziedzic,475000,18,Górnik Zabrze,Poland
209288,F. Mollet,7500000,29,Montpellier,France
181318,A. Ekdal,3300000,32,Spezia,Sweden
229034,V. Guzmán,6500000,26,Pachuca,Mexico
233719,Piao Shihao,425000,29,Shijiazhuang Ever Bright,China PR
244076,Y. Otto,800000,22,Eintracht Braunschweig,Germany
209637,M. Modolo,775000,32,Venezia,Italy
227287,J. Lindsay,900000,25,Rotherham United,Scotland
235347,T. Pearce,875000,23,Wigan Athletic,England
262933,L. Görlich,700000,21,Eintracht Braunschweig,Germany
247993,P. Petrescu,700000,29,Hermannstadt,Romania
234468,E. Reynoso,12500000,25,Minnesota United,Argentina
238234,A. Al Khulaif,375000,24,Al Fateh,Saudi Arabia
244601,S. van Hooijdonk,1900000,21,SC Heerenveen,Netherlands
204153,Y. Stark,1200000,30,Dynamo Dresden,Germany
265726,César Tárrega,1100000,20,Valencia,Spain
204675,G. Zahid,2500000,27,Ankaragücü,Norway
254514,K. Höög Jansson,450000,20,Gangwon,Sweden
261401,Kang Seong Jin,450000,18,Seoul,Korea Republic
226295,B. Boutobba,2800000,22,Niort,France
193011,S. Cook,1900000,30,Nottingham Forest,England
262394,S. Beukema,4900000,23,AZ,Netherlands
244271,I. Šunjić,2000000,24,Birmingham City,Croatia
211056,Luis Valcarce,925000,28,Alcorcón,Spain
254765,F. Martínez,625000,28,Sarmiento,Paraguay
246403,B. Caicedo,1400000,29,Independiente del Valle,Ecuador
230298,Walter Silvieiro,1900000,29,Atlético GO,Brazil
199916,T. Eastman,275000,29,Colchester United,England
229428,Y. Rahmani,2000000,26,SD Eibar,France
265454,L. Hnamte,140000,18,East Bengal,India
243514,J. Meier,1800000,21,Hansa Rostock,Germany
271302,Álvaro Djaló,3100000,22,Sporting Braga,Spain
254544,Reinier,3400000,19,Borussia Dortmund,Brazil
193087,P. Tomasik,375000,33,Wisła Płock,Poland
253004,Ansu Fati,38000000,19,FC Barcelona,Spain
218066,M. Samatta,2300000,29,Genk,Tanzania
209737,Éverton Luiz,600000,33,Real Salt Lake,Brazil
189946,V. Manceau,2000000,32,Guingamp,France
236166,Ever Rodeiro,800000,25,Chapecoense,Brazil
262820,L. Rudden,110000,19,Finn Harps,Republic of Ireland
261947,Liu Zhurun,100000,19,Shanghai SIPG,China PR
237453,A. Onaiwu,2100000,25,Toulouse,Japan
259583,D. Udogie,2700000,18,Udinese,Italy
207566,William Carvalho,15000000,29,Real Betis,Portugal
228874,R. Arnold,425000,25,Winterthur,Switzerland
230178,Fredinho Mutto,1200000,29,Bahia,Brazil
236572,O. Wijndal,25000000,21,AZ,Netherlands
215383,A. Ndour,1300000,28,Sochaux,Senegal
212267,Ivan Cavaleiro,2500000,27,Fulham,Portugal
